Id,SE,Name,Weighted In-Degree,Authority,Hub,PageRank
19663,1, Yehonathan Quartey,0,0,0,0
19664,1, craftsman.don,0,0,0,0
19665,11, James Knight,0,0,4.706325E-005,0
19666,1, Jerry Sweeton,0,0,0,0
19667,6, stordopoulos,0,0,4.706325E-005,0
19668,105, Griffin,0,0,4.706325E-005,0
19669,28, BogdanSorlea,0,0,4.706325E-005,0
19670,40, DontTurnAround,0,0,4.706325E-005,0
19671,1, Rajesh Mowery,0,0,4.706325E-005,0
19672,111, flamingpenguin,0,0,4.706325E-005,0
19673,3, corkalom,0,0,4.706325E-005,0
19674,16, big_mu5,0,0,4.706325E-005,0
19675,101, cdegroot,0,0,0,0
19676,20, myang,0,0,4.706325E-005,0
19677,1, Larry Hector,0,0,0,0
19678,118, chlkbumper,0,0,4.706325E-005,0
19679,101, Brian Cain,0,0,0,0
19680,158, zacaj,0,0,4.706325E-005,0
19681,1, nahidalam,0,0,0,0
19682,2, user19682,0,0,4.706325E-005,0
19684,31, Mark,3,4.5143668E-005,0,2.52992501194337E-005
19685,101, Masood_mj,0,0,0,0
19686,11, Scott Meng,0,0,4.706325E-005,0
19687,101, Austin Moore,0,0,0,0
19691,1, iyogee,0,0,0,0
19693,1, Ali Shikhiyev,-5,4.5143668E-005,4.706325E-005,2.6109212758757E-005
19694,21, user19694,0,0,4.706325E-005,0
19695,1, Ankit,0,0,0,0
19697,101, user664303,0,0,0,0
19699,8, John,0,0,4.706325E-005,0
19700,1, user851024,0,0,0,0
19701,16, tough,0,0,4.706325E-005,0
19703,6, jammydodgers,0,0,4.706325E-005,0
19704,101, netdeamon,-3,4.5143668E-005,0,2.934906331605E-005
19705,13, user19705,0,4.5143668E-005,9.41265E-005,2.39403876251867E-005
19707,21, Jonathan Farley,0,0,4.706325E-005,0
19709,101, Gryphoenix,0,0,0,0
19710,113, David Janes,0,0,4.706325E-005,0
19712,1, Russell Nelson,0,0,0,0
19713,31, jmaxiom,0,0,4.706325E-005,0
19714,117, Nicholas,0,0,4.706325E-005,0
19715,16, John Passaniti,0,0,4.706325E-005,0
19716,1, daybas,0,0,0,0
19717,26, Sandesh,0,0,4.706325E-005,0
19718,101, f p,0,0,4.706325E-005,0
19720,1, Jody Roberts,0,0,0,0
19721,126, sachaa,0,0,4.706325E-005,0
19722,101, Ivar,0,0,0,0
19723,11, Joseph Perkins,0,4.5143668E-005,0,0.000139809
19725,1, soycamo,0,0,0,0
19727,1, Brian Miller,0,0,0,0
19728,9, Elias Benevedes,0,0,4.706325E-005,0
19730,111, bmode,1,4.5143668E-005,0,2.77291380374035E-005
19731,111, halfer,0,0,4.706325E-005,0
19734,9, Richard,0,0,4.706325E-005,0
19735,41, Oystek,0,0,4.706325E-005,0
19736,1, user19736,0,0,4.706325E-005,0
19737,66, Cole Rowland,0,0,4.706325E-005,0
19738,38, Bleamer,0,0,4.706325E-005,0
19739,1, cee,0,4.5143668E-005,0,3.25889138733431E-005
19740,102, tvr,0,0,4.706325E-005,0
19741,1, PossiblyAnEngineer,0,0,0,0
19742,1, Verdu,0,0,0,0
19743,1, johnny.mc,0,0,0,0
19744,101, cb0,0,0,0,0
19745,6, sHaR,0,0,4.706325E-005,0
19746,1, Bart Schouwenaars-Harms,0,0,0,0
19747,1, john,0,0,0,0
19749,101, iOsBoy,0,0,0,0
19750,1, kdmin,0,0,0,0
19751,41, Electrical Newbie,0,0,4.706325E-005,0
19752,1, Douglas Rocha Ferraz,0,0,0,0
19753,1, Rice_Crisp,0,0,0,0
19755,1, Salem874,0,0,0,0
19756,1, Saqib,0,4.5143668E-005,0,2.87618495105623E-005
19758,26, Louis,0,0,4.706325E-005,0
19759,130, K. Barresi,0,0,4.706325E-005,0
19760,8, Adegoke A,0,0,4.706325E-005,0
19762,6, Simon,0,0,0,0
19763,157, Ramy Al Zuhouri,0,0,4.706325E-005,0
19765,6, MrPickles,0,0,4.706325E-005,0
19766,1, btolfa,0,0,0,0
19768,1, classifire,0,0,0,0
19769,21, user1047968,0,0,4.706325E-005,0
19773,6, user19773,0,0,4.706325E-005,0
19774,155, Ãƒâ€°tienne,2,9.0287336E-005,0.0001411898,4.99883900588238E-005
19775,1, user19775,0,0,0,0
19777,11, Newbie,0,4.5143668E-005,4.706325E-005,2.6109212758757E-005
19778,101, Dusty Roberts,0,0,4.706325E-005,0
19780,101, AxelOmega,0,0,0,0
19781,113, LuÃƒÂ­s Marques,0,0,4.706325E-005,0
19782,111, Alan,0,0,4.706325E-005,0
19783,33, mokogobo,0,0,4.706325E-005,0
19784,1, anon,0,0,4.706325E-005,0
19785,8, shaun,0,4.5143668E-005,4.706325E-005,2.77291380374035E-005
19786,1, dreamlayers,0,0,0,0
19787,18, user1972507,1,4.5143668E-005,9.41265E-005,2.33026654075785E-005
19788,1, Timespace7,0,0,0,0
19789,38, Sebastian Immel,2,9.0287336E-005,9.41265E-005,4.11377024705666E-005
19790,11, user19790,1,4.5143668E-005,0,2.66615170431086E-005
19791,1, green_leaf,0,0,0,0
19792,101, Arndt Bieberstein,0,0,0,0
19793,1, Alex Grede,0,0,0,0
19794,101, Andrew Anthony Gerst,0,0,0,0
19796,1, Ufuk Ã…Å¾afak,0,0,0,0
19797,18, Akhil,0,6.7715504E-005,0,4.61962862139738E-005
19799,11, Electrical Newbie,0,0,4.706325E-005,0
19800,11, Allan Hansen,0,0,4.706325E-005,0
19801,11, Andy,0,0,4.706325E-005,0
19802,38, hanu,1,4.5143668E-005,4.706325E-005,2.6109212758757E-005
19804,6, nano,0,0,4.706325E-005,0
19806,8, Wrightyo,0,0,4.706325E-005,0
19812,101, m-ric,0,0,0,0
19813,1, Syi,0,0,0,0
19814,8, Kyle93,0,0,4.706325E-005,0
19816,1, Cliff,0,0,4.706325E-005,0
19817,47, Levi Trevisan,0,0,4.706325E-005,0
19818,1, SoltanG,0,0,0,0
19819,1, Brian Trotter,0,0,0,0
19820,1, JoshRyan,0,0,0,0
19821,108, Chris,0,0,4.706325E-005,0
19822,101, Ryan McCue,0,0,0,0
19823,101, alex,0,0,0,0
19824,101, Michael,0,0,0,0
19825,101, zipizap,0,0,0,0
19826,1, rjt,0,0,0,0
19827,1, mbfisher,0,0,0,0
19828,1, JaredH,0,0,0,0
19829,1, jvnk,0,0,0,0
19830,101, NickLarsen,0,0,0,0
19831,101, Luis,0,0,0,0
19832,121, LaceySnr,2,4.5143668E-005,0,2.67571828702156E-005
19834,6, user1675914,0,0,4.706325E-005,0
19835,2864, Peter Bennett,219,0.0027086202,0,0.0009592698
19836,1, Ryan_S,0,0,0,0
19837,101, Boris Smirnov,0,0,0,0
19838,101, Jugal Shah,0,0,0,0
19839,101, David Hall,0,0,0,0
19840,1, elL,0,0,0,0
19841,101, Nicolas Dudebout,0,0,0,0
19842,101, Preet Sangha,0,0,0,0
19844,101, CyberFonic,0,0,0,0
19845,1, endowdly,0,6.7715504E-005,0,0.000030949
19846,1, GMC4HIRE,0,0,4.706325E-005,0
19847,101, Ayesh K,0,0,0,0
19849,1, Who8MyLunch,0,0,0,0
19850,1, Marium Anum,0,0,0,0
19851,1, UnaEngineer,0,0,0,0
19852,1, tanvach,0,0,0,0
19853,101, Damien Wilson,0,0,0,0
19854,1, aashwin,0,0,0,0
19856,101, java programmer,0,0,0,0
19857,1, Vaelor,0,0,0,0
19858,1, choko,0,0,4.706325E-005,0
19859,1, Oluf Lorenzen,0,0,0,0
19860,1, mantissa,0,0,0,0
19861,1, Anirudh Joshi,0,0,0,0
19863,6, Stan,0,0,4.706325E-005,0
19864,1, Mark O'Malley,0,0,0,0
19865,1, bas,0,0,0,0
19866,1, ADTeasdale,0,0,0,0
19867,46, Engineering Technician,0,0,4.706325E-005,0
19868,11, Eujean Snyman,0,0,4.706325E-005,0
19869,113, Phil Vallone,0,0,4.706325E-005,0
19871,1, J.Drulia,0,4.5143668E-005,0,2.44892874801105E-005
19872,6, user19872,0,0,0,0
19874,1, thetechelective,0,0,0,0
19875,6, David Burnham,0,0,4.706325E-005,0
19876,101, Tiberiu-IonuÃˆâ€º Stan,0,0,0,0
19877,103, Steven Behnke,0,0,4.706325E-005,0
19878,126, PrimoÃ…Â¾ Kralj,0,0,4.706325E-005,0
19880,13, Winson,0,0,4.706325E-005,0
19881,1, user19881,0,0,0,0
19882,18, Josh,0,0,4.706325E-005,0
19883,101, Soroosh Bateni,0,0,0,0
19886,26, Dave T,0,0,4.706325E-005,0
19887,71, MayahanaMouse,7,6.7715504E-005,0,3.90686149879291E-005
19888,113, qxxx,0,0,4.706325E-005,0
19889,11, Electrical Newbie,0,0,4.706325E-005,0
19890,61, Sam Nicholson,6,9.0287336E-005,0,3.14735572547343E-005
19891,101, DaÃÂ¸,0,0,0,0
19892,1, jcooper,0,0,0,0
19893,11, user19893,1,4.5143668E-005,0,4.23084655452222E-005
19894,6, Acebulf,0,0,4.706325E-005,0
19895,1, gbounce,0,0,0,0
19898,1, bob goldsteen,0,4.5143668E-005,0,2.36067514240237E-005
19899,123, jason,0,0,4.706325E-005,0
19901,101, Ralf,0,0,0,0
19902,236, Octopus,8,0.0001128592,0.000188253,6.54814667861132E-005
19903,101, nybbles,0,0,0,0
19904,101, krase,0,0,0,0
19905,118, Gaurav K,0,0,4.706325E-005,0
19907,16, Rex,0,0,4.706325E-005,0
19908,1, user19908,0,4.5143668E-005,0,3.25889138733431E-005
19909,101, Sil,0,0,0,0
19910,1, Jerzyna,0,0,0,0
19911,1, user19911,0,0,4.706325E-005,0
19912,101, bluszcz,0,0,0,0
19915,1, Nikola Tesla,0,0,0,0
19916,1, Wus,0,4.5143668E-005,0,2.40128388687439E-005
19917,6, aces1026,0,0,4.706325E-005,0
19918,171, Jean Waghetti,7,4.5143668E-005,0,2.67571828702156E-005
19919,101, Athan Clark,0,0,0,0
19920,101, frazras,0,0,0,0
19921,1, Dan KB6NU,0,0,0,0
19922,78, smoothVTer,4,9.0287336E-005,9.41265E-005,3.5687098813978E-005
19923,1, Paulraj,0,4.5143668E-005,0,0.000023852
19925,1, Randika,0,0,0,0
19926,16, I rakshith,0,0,4.706325E-005,0
19927,128, chobo2,0,0,4.706325E-005,0
19928,46, user64750,0,0,4.706325E-005,0
19929,1, Anurag Priyadarshi,0,0,0,0
19931,11, Scott H,1,4.5143668E-005,0,2.934906331605E-005
19932,390, raaymaan,15,0.0001580029,0.0001411898,0.000050383
19933,1, user19933,0,0,0,0
19934,1, David Keith,0,0,0,0
19935,101, Nick Anderegg,0,0,0,0
19937,1, user19937,0,0,0,0
19938,1, user1599497,0,0,0,0
19939,101, shadesco,0,0,0,0
19941,2497, angelatlarge,173,0.0013994537,0.0008000753,0.0009985224
19943,101, Tom,0,6.7715504E-005,0,2.934906331605E-005
19945,1, user19945,0,0,0,0
19946,1, DEEPAK NAGAR,0,0,4.706325E-005,0
19948,1, spegoraro,0,0,0,0
19949,1, Maria Eduarda Campos,0,0,0,0
19950,1, David,0,0,0,0
19951,21, guto,0,0,4.706325E-005,0
19952,6, Paksi,0,0,4.706325E-005,0
19953,1, user1237218,0,0,0,0
19954,101, Martijn de Milliano,0,0,0,0
19955,1, Shekhar,0,0,0,0
19956,101, Shane MacPhillamy,0,0,0,0
19957,101, GolezTrol,0,0,0,0
19959,101, Jesse van Assen,0,0,0,0
19960,6, Jordan McKinney,0,0,4.706325E-005,0
19961,101, Buck Calabro,0,0,0,0
19963,101, Ivan Z. Siu,0,0,0,0
19964,106, heretik,0,0,4.706325E-005,0
19965,71, g. beat,7,4.5143668E-005,0,4.08712544020273E-005
19967,1, Rob,0,0,0,0
19970,13, ErikAndren,1,6.7715504E-005,9.41265E-005,0.0001770678
19971,48, Jeff Ryan,0,0,4.706325E-005,0
19972,131, User.1,3,4.5143668E-005,9.41265E-005,2.47033426573891E-005
19975,1, rubick,0,0,0,0
19976,111, John,0,0,4.706325E-005,0
19978,28, fabio,1,6.7715504E-005,9.41265E-005,4.43723833322569E-005
19979,21, Marc,2,4.5143668E-005,0,2.34584259391536E-005
19980,1, anderson,0,0,0,0
19981,1, Rick Payne,0,0,0,0
19982,18, Sdlion,0,0,4.706325E-005,0
19983,1, TeamTeaTime,0,0,0,0
19985,1, wus,0,4.5143668E-005,0,2.934906331605E-005
19987,1187, Jay Greco,64,0.000677155,0.0004235693,0.0002088404
19988,1, Heidi,0,0,0,0
19990,9, Ãâ€ÃÂ¸ÃÂ¼ÃÂ¸Ã‘â€šÃ‘Å Ã‘â‚¬ ÃÂ¦ÃÂ²ÃÂµÃ‘â€šÃÂºÃÂ¾ÃÂ²,0,4.5143668E-005,9.41265E-005,3.19108395373068E-005
19992,101, schaiba,0,0,0,0
19994,44, Rodrigo,0,0,4.706325E-005,0
19995,144, Straightfw,0,0,4.706325E-005,0
19997,1, ijx,0,0,0,0
20000,101, allthewayapps,0,0,0,0
20001,1, McMonster,0,0,0,0
20003,1, Jack Parsons,0,0,0,0
20004,101, Hugo Dozois,0,0,0,0
20005,101, Sergiy,0,0,0,0
20007,101, rowanu,0,0,0,0
20008,6, Thad Hughes,0,0,4.706325E-005,0
20009,114, 7-isnotbad,0,0,4.706325E-005,0
20010,101, timthetoolman,0,0,0,0
20011,339, rob,14,0.0001805747,9.41265E-005,0.000182275
20013,6, Jon Orana,0,0,4.706325E-005,0
20014,1, Amitha,0,0,0,0
20015,36, slashoofpez,0,0,4.706325E-005,0
20016,101, hpn,0,0,0,0
20017,6, shenmve,0,0,0,0
20018,6, BarÃ„Â±Ã…Å¸can KayaoÃ„Å¸lu,0,0,4.706325E-005,0
20029,11, Raj,0,0,4.706325E-005,0
20030,1, DNAboy,0,0,0,0
20031,1, Cameron David Ross,0,0,4.706325E-005,0
20032,8, J.E.,0,0,4.706325E-005,0
20033,6, Michael Thomas,0,0,0,0
20034,11, srinivas,0,0,4.706325E-005,0
20036,1, Niehm,0,0,0,0
20037,101, Cory J,0,0,0,0
20038,44, PKM,0,0,4.706325E-005,0
20039,101, Stefano,0,0,0,0
20040,11, Andy Parkins,1,4.5143668E-005,0,2.934906331605E-005
20042,101, chris,0,0,0,0
20043,106, Dan Nissenbaum,0,0,4.706325E-005,0
20044,101, Dalmas,0,0,0,0
20046,6, John,0,0,4.706325E-005,0
20047,111, mistrfu,0,0,4.706325E-005,0
20048,33, Daniel Autiero,0,0,4.706325E-005,0
20050,109, MrWhy,0,0,4.706325E-005,0
20051,41, Laird,4,4.5143668E-005,0,3.25889138733431E-005
20052,106, Quinton Pike,0,0,4.706325E-005,0
20053,106, mimipc,0,0,4.706325E-005,0
20054,31, varda,0,0,4.706325E-005,0
20055,141, mfarver,4,6.7715504E-005,0,3.64767345420947E-005
20056,6, Jordan McKinney,0,0,4.706325E-005,0
20057,1, paulfjujo,0,4.5143668E-005,0,2.6109212758757E-005
20058,16, Heine Nemborg,0,0,4.706325E-005,0
20059,31, Tommyka,3,4.5143668E-005,9.41265E-005,0.0001519109
20060,110, Nicholas Albion,0,0,4.706325E-005,0
20061,1, Maitreya,0,0,0,0
20062,101, Igor Zevaka,0,0,0,0
20063,3, INgeeg,0,0,4.706325E-005,0
20066,26, user20066,1,4.5143668E-005,0,2.42431511593603E-005
20067,11, jay bee,1,4.5143668E-005,0,2.77291380374035E-005
20069,36, Paul,0,0,4.706325E-005,0
20071,58, twinkle,3,4.5143668E-005,9.41265E-005,0.000026644
20072,1, Rupinderjit,0,0,0,0
20073,120, Dabbas,0,0,4.706325E-005,0
20074,1, Ravi,0,0,0,0
20075,1, StAlxndr,0,4.5143668E-005,0,2.934906331605E-005
20076,1, Anmol Sarma,0,4.5143668E-005,9.41265E-005,0.0001519109
20079,101, Keshava G N,0,0,0,0
20080,8, Tooluka,0,0,4.706325E-005,0
20084,220, Ali Khan,0,0,4.706325E-005,0
20085,109, Love,0,0,4.706325E-005,0
20086,1, Mike,-1,4.5143668E-005,0,2.934906331605E-005
20087,101, Thomas,0,0,0,0
20088,111, vaxquis,0,4.5143668E-005,9.41265E-005,3.97730572701336E-005
20089,6, Ivo Kisselov,0,0,0,0
20091,101, Andy Lutomirski,0,0,0,0
20092,1, Dr. Nissim Zur,0,4.5143668E-005,0,2.39403876251867E-005
20094,1, nezter,0,0,0,0
20095,85, Adam Vadala-Roth,0,4.5143668E-005,9.41265E-005,2.55881208262647E-005
20096,111, KeithS,0,0,4.706325E-005,0
20097,16, Shreyas Patel,0,0,4.706325E-005,0
20100,1, Zobayer Ahmed Russell,0,0,0,0
20101,101, Kromey,0,0,0,0
20103,102, xkrpz,0,0,4.706325E-005,0
20104,101, Ulises,0,0,0,0
20105,6, user20105,0,0,4.706325E-005,0
20107,13, user1754322,0,0,4.706325E-005,0
20108,1, burakim,0,0,0,0
20109,1, Leonardo,0,0,0,0
20110,21, Seven,0,0,4.706325E-005,0
20112,1, Blue,0,0,0,0
20114,101, Brad,0,0,0,0
20115,16, Daitomodachi,0,0,4.706325E-005,0
20116,1, user20116,0,0,0,0
20117,1, rickhuizinga,0,0,0,0
20118,1, m0nk3y,0,0,0,0
20119,1, Minh Trieu,0,4.5143668E-005,0,3.19108395373068E-005
20120,31, Graeme,3,4.5143668E-005,0,3.25889138733431E-005
20121,101, Martin308,0,0,0,0
20122,1, Seth,0,0,4.706325E-005,0
20124,14, user2155669,0,0,4.706325E-005,0
20125,11, Joe Waltman,0,0,4.706325E-005,0
20126,1, Sethu Sabarish,0,0,0,0
20128,1, kari,0,0,4.706325E-005,0
20131,78, user2096041,0,0,4.706325E-005,0
20132,101, Joachim Pileborg,0,0,0,0
20134,121, Alan Campbell,14,0.0001805747,0,4.970058365901E-005
20135,1, canghuang,0,0,0,0
20136,101, adi,0,0,0,0
20139,1, Stronger Hardware,1,4.5143668E-005,0,4.41841073278344E-005
20141,41, Zhaba,4,4.5143668E-005,0,2.50292625729927E-005
20142,1, fhlamarche,0,0,0,0
20144,1, user2163061,0,0,0,0
20145,132, Neha Karanjkar,1,4.5143668E-005,4.706325E-005,4.23084655452222E-005
20146,1, Ionica,0,0,0,0
20147,31, xranby,3,4.5143668E-005,0,2.52992501194337E-005
20148,108, Leo,0,0,4.706325E-005,0
20150,101, Patrick Brinich-Langlois,0,0,0,0
20151,16, Bjorn,0,0,4.706325E-005,0
20152,99, Paul,0,0,4.706325E-005,0
20153,1, user27492,0,0,0,0
20156,17, Capacitor,0,0,0,0
20157,1, Pulsar,0,0,0,0
20162,145, Kirill Kobelev,0,0,4.706325E-005,0
20164,31, Sam,3,4.5143668E-005,0,2.36469263352143E-005
20165,16, iliis,0,0,4.706325E-005,0
20166,33, Peatherfed,0,0,4.706325E-005,0
20167,1, absent1935,0,0,0,0
20168,1, OmarElsherif,0,0,0,0
20170,101, vrleboss,0,0,0,0
20171,101, Josiah Hester,0,0,0,0
20172,101, Paul Wicks,0,0,0,0
20173,101, Shu Xiao Li,0,0,0,0
20174,21, Warren Gauci,0,0,4.706325E-005,0
20175,1, sobol6803,0,0,0,0
20176,31, rwender,4,9.0287336E-005,0,5.35358726611474E-005
20177,1, Talha KHan,0,0,4.706325E-005,0
20178,1, forestwn,0,0,0,0
20179,6, EEdiot,0,0,4.706325E-005,0
20180,1, user39497,0,0,0,0
20181,128, majidgeek,0,0,4.706325E-005,0
20182,1, henfiber,0,0,0,0
20184,2, Colin,0,0,4.706325E-005,0
20185,1, Silix,0,0,0,0
20187,128, Gung Foo,0,0,4.706325E-005,0
20188,1, green5456,0,0,4.706325E-005,0
20189,31, kunguz,3,0.0001128592,0,4.70436317443427E-005
20190,28, mayank,0,0,4.706325E-005,0
20191,11, user20191,0,0,4.706325E-005,0
20192,1, Schneeberg,0,0,0,0
20193,21, Johnny,0,0,4.706325E-005,0
20194,1, Banjocat,0,0,0,0
20196,16, Marloes,0,0,4.706325E-005,0
20197,11, Sun-YY,0,6.7715504E-005,0,2.76407784767501E-005
20198,1, VÃƒÂ©ronique Migneault,0,0,4.706325E-005,0
20199,1, anand wankhede,0,0,0,0
20200,106, IRSOG,0,0,4.706325E-005,0
20201,1, Topilo,0,0,0,0
20202,1, Ket,0,0,0,0
20203,101, George Aprilis,0,0,0,0
20204,444, jwygralak67,30,0.0004965804,0,0.0001177348
20205,1, EthanSpitz,0,0,0,0
20207,116, Mattia Lipreri,0,0,4.706325E-005,0
20208,16, user20208,0,0,4.706325E-005,0
20210,20, Malfunction,0,0,4.706325E-005,0
20211,132, Caustic,0,0,4.706325E-005,0
20213,106, user36624,0,0,0,0
20214,101, Jonathan Arkell,0,0,0,0
20215,1, Abir Sarkar,0,0,0,0
20216,23, Hugo,0,0,4.706325E-005,0
20217,126, krs013,0,9.0287336E-005,4.706325E-005,4.61962862139738E-005
20218,28568, Andy aka,1597,0.02103695,0.01374247,0.0104520571
20219,56, dvdmck,4,4.5143668E-005,0,4.23084655452222E-005
20221,116, Chris James Champeau,0,4.5143668E-005,9.41265E-005,3.19108395373068E-005
20222,249, abhilash sukumari,6,9.0287336E-005,0.0001411898,3.70332177940724E-005
20225,101, Kevin Morse,0,0,0,0
20226,1, Moe,0,0,0,0
20228,101, MIH1406,0,0,0,0
20229,153, kramer65,0,0,4.706325E-005,0
20230,1, chetan jain,0,0,4.706325E-005,0
20232,4, user2031865,0,0,4.706325E-005,0
20233,1, banruosheng,0,0,0,0
20235,106, YatharthROCK,0,0,4.706325E-005,0
20237,1, Div Tiwari,0,0,0,0
20238,111, Sven,0,0,4.706325E-005,0
20242,101, MarcusJ,0,0,0,0
20243,101, Giovanni P,0,0,0,0
20244,113, kbyrd,0,0,4.706325E-005,0
20245,1, Akhilesh,0,0,4.706325E-005,0
20246,138, nerdy,0,0,4.706325E-005,0
20247,1, Walter,0,4.5143668E-005,0,6.16032531711491E-005
20250,81, Henk,0,0,4.706325E-005,0
20251,346, Gorloth,20,0.0001128592,0,5.33304400557E-005
20252,16, chib,0,0,4.706325E-005,0
20253,1, RoelAdriaans,0,0,0,0
20255,1, mehD,0,0,0,0
20256,101, Jochem,0,0,0,0
20257,125, Hoops,0,0,4.706325E-005,0
20258,1, Igor Velkov,0,0,0,0
20259,11, John,0,0,4.706325E-005,0
20260,11, YHYE,1,4.5143668E-005,0,0.000023753
20263,1, user20263,0,0,4.706325E-005,0
20267,101, Corvin Mcpherson,0,0,0,0
20268,21, Sim,0,0,4.706325E-005,0
20270,101, GreenKiwi,0,0,0,0
20274,1, Yuvaraj Loganathan,0,0,0,0
20275,101, Kim R,0,0,0,0
20278,1, Marko Morris,0,0,0,0
20279,103, Raynold,0,0,0,0
20280,1, Zdrok,0,0,0,0
20282,101, Mind Hunter Photon,0,0,0,0
20284,1, HLL,0,0,0,0
20285,11, ceremcem,0,0,4.706325E-005,0
20286,101, Ryan,0,0,0,0
20288,1, kavous,0,4.5143668E-005,0,4.08712544020273E-005
20291,1, Chris Galzerano,0,0,0,0
20292,101, bernardw,0,0,0,0
20293,1, Wakaru44,0,0,0,0
20294,11, ggartec,0,0,0,0
20295,101, bot_bot,0,0,0,0
20297,1, Haoji,0,0,0,0
20299,38, Tauseef Latif,1,4.5143668E-005,9.41265E-005,2.75534922717941E-005
20300,11, Caesar Kabalan,1,4.5143668E-005,9.41265E-005,3.97730572701336E-005
20302,1, Euripedes Rocha Filho,0,0,0,0
20304,101, MrNerdHair,0,0,0,0
20305,1, javase,0,0,0,0
20306,1, user1059409,0,0,0,0
20307,50, Buck,0,0,4.706325E-005,0
20308,26, Machine Gun,0,0,4.706325E-005,0
20309,1, user20309,0,0,0,0
20310,49, Rambo,0,0,4.706325E-005,0
20311,26, Jigar4Electronics,1,6.7715504E-005,9.41265E-005,4.15525369843257E-005
20312,126, sharafjaffri,0,0,4.706325E-005,0
20313,1, xythobuz,0,4.5143668E-005,0,3.16993504181791E-005
20314,93, Marko Frelih,1,9.0287336E-005,0.0001411898,6.16312010546089E-005
20315,3, Ralph Jared Teng,0,0,4.706325E-005,0
20317,18,20317,0,0,4.706325E-005,0
20318,1, morteza,-1,4.5143668E-005,0,2.46365534145329E-005
20319,1, b2550,0,0,0,0
20320,101, Jabavu Adams,0,0,0,0
20321,101, Patrick Magee,0,0,0,0
20323,1, user20323,0,0,4.706325E-005,0
20324,1, Azdle,0,0,0,0
20325,28, anonymousfox,0,0,4.706325E-005,0
20326,1, boz,0,4.5143668E-005,0,2.77291380374035E-005
20327,1, user20327,0,0,0,0
20328,128, Cleric,0,0,4.706325E-005,0
20329,101, Leonel,0,0,0,0
20330,11, Nick Laurie,0,0,4.706325E-005,0
20331,164, SunnyBoyNY,10,0.000135431,0.0001411898,0.0001664968
20332,1, user1691103,0,0,0,0
20333,109, dlchambers,0,0,4.706325E-005,0
20334,46, user2170124,0,0,4.706325E-005,0
20337,114, simo,1,4.5143668E-005,4.706325E-005,2.44892874801105E-005
20339,6, danielheinrich,0,0,4.706325E-005,0
20340,1, Ani,0,0,0,0
20341,101, gdc,0,0,0,0
20343,1, kmhrm,0,0,0,0
20344,1, Durgaprasad,0,4.5143668E-005,0,2.77291380374035E-005
20346,1, Pannir Selvam E,0,4.5143668E-005,0,2.6109212758757E-005
20347,6, Bo20,0,0,4.706325E-005,0
20348,31, user20348,0,0,4.706325E-005,0
20350,31, Benjohn,0,0,4.706325E-005,0
20352,479, Durgaprasad,7,0.0002257184,0.0002823795,6.15135419936623E-005
20356,1, Meeshu,0,0,0,0
20357,5, Andrei Tudora,0,0,4.706325E-005,0
20361,1, John D,0,4.5143668E-005,0,2.36469263352143E-005
20362,13, WhiteHotLoveTiger,0,0,4.706325E-005,0
20363,1, PenguinTD,0,4.5143668E-005,0,2.934906331605E-005
20365,101, Ryan Cavanaugh,0,0,0,0
20367,1, Ashwin Badri Narayanan,0,4.5143668E-005,0,7.79617996178536E-005
20369,101, Imtiaz,0,0,0,0
20370,1, elvaras,0,0,0,0
20372,1, XTG,0,0,0,0
20376,26, ecr,0,0,4.706325E-005,0
20377,26, ABAYOMI STEPHEN,0,0,4.706325E-005,0
20379,6, lenny,0,0,4.706325E-005,0
20380,11, bobert,0,0,4.706325E-005,0
20381,11, Kim Elsey,0,0,4.706325E-005,0
20382,1, Mike Elliott,0,0,0,0
20383,3, wonghang,0,0,4.706325E-005,0
20384,13, Joseph Rocca,0,0,4.706325E-005,0
20385,106, Mallow,0,0,4.706325E-005,0
20386,11, Jordan McKinney,0,0,4.706325E-005,0
20387,1, nvll,0,0,0,0
20388,195, subz,0,0,4.706325E-005,0
20389,39, Andrew,0,0,0,0
20390,103, RoccoC5,0,0,4.706325E-005,0
20392,116, Samama Fahim,0,0,4.706325E-005,0
20394,1, Fadi,0,0,4.706325E-005,0
20395,101, user502144,0,0,0,0
20396,16, Noussa Ensi,0,0,4.706325E-005,0
20397,101, Zaphod,0,0,0,0
20398,1, SteveH,0,0,0,0
20399,101, Ilmo Euro,0,0,0,0
20400,23, ravemir,0,0,4.706325E-005,0
20401,1, mohammad mujeeb,0,4.5143668E-005,0,2.48132725358398E-005
20403,101, tttppp,0,0,0,0
20404,86, Botnic,4,0.0001805747,0.0001411898,0.0001265063
20405,1, Amal,0,0,0,0
20406,101, Shouvik,0,0,0,0
20407,1, David Anderson,0,0,0,0
20408,4917, Martin Thompson,293,0.0029343385,0.0033414909,0.0052628324
20409,1, Pristine,0,0,0,0
20410,101, Behzad Momahed Heravi,0,0,0,0
20411,101, That1Guy,0,0,0,0
20412,11, user20412,1,4.5143668E-005,0,2.934906331605E-005
20413,216, JohnB,0,0,4.706325E-005,0
20414,6, user20414,0,0,4.706325E-005,0
20415,27, Anusha,0,0,4.706325E-005,0
20416,14, user20416,0,0,4.706325E-005,0
20417,101, Philip,0,0,0,0
20418,3, user1524625,0,0,4.706325E-005,0
20419,170, Imray,0,0,4.706325E-005,0
20420,101, Programmer,-2,4.5143668E-005,0,2.33748083156317E-005
20421,1, malusnous,0,0,0,0
