Id,SE,Name,Weighted In-Degree,Authority,Hub,PageRank
9054,1, John Hoover,0,0,0,0
9055,101, shadesco,0,0,0,0
9056,1, chrischau,0,0,0,0
9057,954, Theodore Murdock,60,0.0006842025,0,0.000251485
9058,101, jeremy,0,0,0,0
9059,113, Flo,0,0,8.120838E-005,0
9060,11, Mainmeister,1,0.0001140338,0,4.76334460587619E-005
9061,1, Anders Wendt,0,0,0,0
9062,1, ldd,0,7.60225E-005,0,4.90373014940371E-005
9063,101, agrimaldi,0,0,0,0
9064,101, Christoffer Madsen,0,0,0,0
9065,11, Inca Dunphy,1,7.60225E-005,0,4.98603812995625E-005
9067,101, Mallow,0,0,0,0
9068,101, FreeCandies,0,0,0,0
9069,1, acallan,0,0,0,0
9070,1, Robb,0,7.60225E-005,0,4.62593323860373E-005
9071,101, RaduM,0,0,0,0
9072,111, oscilatingcretin,0,7.60225E-005,0.0001624168,5.41151973949817E-005
9073,101, ramsesoriginal,0,0,0,0
9074,41, user9074,2,0.000152045,0.0002436251,9.24015630196134E-005
9075,101, keykeeper,0,0,0,0
9076,41, E Holland,4,7.60225E-005,0,4.46788726707714E-005
9077,101, yuji,0,0,0,0
9078,1, Clark,0,7.60225E-005,0,5.41151973949817E-005
9079,101, Simon,0,0,0,0
9081,71, Jerome B Newell,7,7.60225E-005,0,5.57558797554049E-005
9082,1, Rick,-3,7.60225E-005,0,4.4746490513671E-005
9083,101, KimKha,0,0,0,0
9084,11, user9084,1,7.60225E-005,0,4.59087384195555E-005
9085,101, Paul Dixon,0,0,0,0
9086,1, Doopy Doo,0,0,8.120838E-005,0
9087,1, Barb Gates,0,0,0,0
9088,101, nfirvine,0,0,0,0
9089,101, maniek,0,0,0,0
9090,1, robert walsh,0,7.60225E-005,0,4.35947133096414E-005
9091,2778, Sam Ley,193,0.0011023263,0.0014617508,0.000819901
9092,101, dasblinkenlight,0,0,0,0
9095,101, Leandro,0,0,0,0
9096,101, Saish,0,0,0,0
9097,101, Cory Gagliardi,0,0,0,0
9098,101, Grok,0,0,0,0
9099,1, mutaphysis,0,0,0,0
9100,1, Romain Pignard,0,0,0,0
9101,118, Samoth,0,0,8.120838E-005,0
9102,11, eion,1,7.60225E-005,0,5.76262672131715E-005
9104,1, Avidweis,0,0,0,0
9105,103, Chris Moore,0,0,0,0
9106,1, jlbartos,0,0,0,0
9107,101, Dean Serenevy,0,0,0,0
9108,34, Anne Mollere,0,0,8.120838E-005,0
9109,247, silves89,12,0.0002280675,0.0002436251,7.65413498029097E-005
9110,101, Baldy,0,0,0,0
9111,101, vvnraman,0,0,0,0
9113,101, Slamice,0,0,0,0
9114,105, menjaraz,0,0,0,0
9116,36, Ronni Plindstrup,2,7.60225E-005,0,4.72423639609934E-005
9118,1, Natalia,0,0,0,0
9119,134, Hannele,0,0,8.120838E-005,0
9120,11, Shelley,1,7.60225E-005,0,8.00356220497017E-005
9121,101, Andrew Madsen,0,0,0,0
9122,121, Jakub Hampl,0,0,8.120838E-005,0
9123,21, Erin,2,7.60225E-005,0,7.05779098738845E-005
9124,1, Edward Loudenslarger,-1,7.60225E-005,0,5.12685917703823E-005
9125,1, nahog,0,0,0,0
9126,127, Alvi_1987,0,0,8.120838E-005,0
9127,101, Seenu,0,0,0,0
9128,101, StaWho,0,0,0,0
9129,101, Artanis,0,0,0,0
9130,101, jamiebarrow,0,0,0,0
9132,1, Crystal Smallwood,0,0,0,0
9133,101, ino,0,0,0,0
9134,29, Ezra,1,0.0001140338,0,5.41667933041297E-005
9135,112, Joelmob,0,0,8.120838E-005,0
9136,11, chef oscar lippe,1,7.60225E-005,0,4.9955186968192E-005
9137,6, M Mc,0,0,8.120838E-005,0
9138,101, invalidsyntax,0,0,0,0
9139,101, Matthew Dally,0,0,0,0
9140,56, Carbon Crank,4,0.0001140338,0,8.64572208575225E-005
9143,101, RedDeckWins,0,0,0,0
9144,1, deberaxu,0,0,0,0
9145,111, Tom Ritter,0,0,8.120838E-005,0
9146,148, BioGeek,0,0,8.120838E-005,0
9147,11, brttyking,0,7.60225E-005,0,4.42807644699051E-005
9148,1, judith,-1,7.60225E-005,0,5.49361498803334E-005
9149,1, BTC,0,0,0,0
9150,1, kelicia,0,0,0,0
9152,16, rob,0,0,8.120838E-005,0
9153,101, kotekzot,0,0,0,0
9154,1, Mononess,0,0,0,0
9155,101, DitherSky,0,0,0,0
9156,1, James P,0,0,0,0
9157,101, Tim Stone,0,0,0,0
9158,101, Sandy,0,0,0,0
9159,1, Martin Samuel,0,0,0,0
9160,1, karanchanana,0,0,0,0
9161,101, menapole,0,0,0,0
9162,101, willbeeler,0,0,0,0
9163,101, dsummersl,0,0,0,0
9164,101, jamietelin,0,0,0,0
9165,551, Derrick Boudwin,36,0.0004941463,0,0.0004087213
9166,101, Chris Cooper,0,0,0,0
9167,1, Dimitris Tzortzis,0,0,0,0
9168,1, debbie,0,0,8.120838E-005,0
9170,101, GÃƒÂ¼nther,0,0,0,0
9171,101, Martijn,0,0,0,0
9172,113, Joshua Drake,0,0,8.120838E-005,0
9173,101, smokris,0,0,0,0
9174,101, Medex,0,0,0,0
9175,101, John,0,0,0,0
9176,101, Brodie,0,0,0,0
9178,123, John Feminella,0,0,8.120838E-005,0
9179,23, Zelmor,-1,0.0001140338,0,5.86275364775427E-005
9180,1, Tinoo,0,0,0,0
9181,156, Sam I Am,4,7.60225E-005,0,4.71436268195577E-005
9182,121, Tom Wirt,7,7.60225E-005,0,4.98603812995625E-005
9183,33, Amir Latif,0,0,8.120838E-005,0
9184,103, Maxood,0,0,8.120838E-005,0
9185,101, Oliver Salzburg,0,0,0,0
9186,21, John,0,0,8.120838E-005,0
9188,290, Galapagos Jim,8,7.60225E-005,0.0001624168,5.12225038991036E-005
9189,101, Hitesh Patel,0,0,0,0
9192,31, Steggo,2,0.0001140338,0,5.4926193288617E-005
9193,113, Dave Houlker,0,0,8.120838E-005,0
9194,101, Bob,0,0,0,0
9195,101, PC.,0,0,0,0
9196,113, Matthew Scharley,0,0,8.120838E-005,0
9197,11, Not a USian or an Italian,1,7.60225E-005,0,4.47345413508527E-005
9199,128, sq33G,0,0,8.120838E-005,0
9200,46, Annie,3,7.60225E-005,0,5.16715509528991E-005
9201,101, Brent.Longborough,0,0,0,0
9202,41, Christian,4,7.60225E-005,0,0.000047411
9203,11, marilyn,1,7.60225E-005,0,4.30326406456376E-005
9205,11, Observer,0,7.60225E-005,0,4.59087384195555E-005
9207,231, HappyCodeMonkey,13,7.60225E-005,0,5.01386594063953E-005
9208,101, cheeken,0,0,0,0
9209,136, Nerdtron,0,0,8.120838E-005,0
9210,441, Adele C,16,0.0004181238,0.0005684587,0.000094372
9211,101, fizzbuzz,0,0,0,0
9212,1, shanzibar,0,0,0,0
9213,57, Gabe,1,0.0001900563,0,7.77456359486861E-005
9214,101, Ken,0,0,0,0
9215,101, itsmequinn,0,0,0,0
9216,1, Rautamiekka,0,0,0,0
9218,56, dotnetengineer,0,0,8.120838E-005,0
9220,101, Gapton,0,7.60225E-005,0,4.4839350566696E-005
9222,101, Hassan Gulzar,0,0,0,0
9223,251, Pureferret,4,0.000152045,0.0003248335,0.0001186515
9224,11, musters,0,0,8.120838E-005,0
9225,86, rec,7,7.60225E-005,0,7.88390957529476E-005
9227,106, Programmer1234,9,0.0001140338,0,5.42206053887795E-005
9228,11, nina,1,7.60225E-005,0,4.90965830838593E-005
9229,1, texclayton,0,0,0,0
9230,21, Kree Scriven,2,7.60225E-005,0,5.16715509528991E-005
9231,101, GlassGhost,0,0,0,0
9232,101, gusterlover6,0,0,0,0
9233,21, stephan,2,7.60225E-005,0,5.16715509528991E-005
9234,1, Leigh,-1,7.60225E-005,0,5.16715509528991E-005
9235,1, dres,0,0,0,0
9236,1, FaultyJuggler,0,0,0,0
9237,101, rob,0,0,0,0
9238,11, phil chadwick,1,7.60225E-005,0,4.66405241380753E-005
9239,1, Julian Bilcke,0,0,0,0
9240,101, Tiago CÃƒÂ©sar Oliveira,0,0,0,0
9241,101, Ivan Angelov,0,0,0,0
9245,101, Illiad,0,0,0,0
9246,101, cammil,0,0,0,0
9247,1, pranjal deka,0,7.60225E-005,0,6.52924996115649E-005
9248,101, Jon Eastwood,0,0,0,0
9250,16, Nanasusie,0,0,8.120838E-005,0
9251,101, Shaded,0,0,0,0
9252,101, senderle,0,0,0,0
9253,86, CarbonCrank,7,7.60225E-005,0,6.07273992195819E-005
9254,143, Jeb,0,0,8.120838E-005,0
9255,141, TarkaDaal,4,0.0001140338,0,0.000049183
9256,21, Barry,0,0,8.120838E-005,0
9257,1, mrjosealfredo,0,0,0,0
9258,1, Coldspire,0,0,0,0
9259,101, YetAnotherUser,0,0,0,0
9260,101, GoingTharn,0,0,0,0
9261,165, Michael Smith,11,0.0003421013,0,0.0002414713
9262,947, Dharini Chandrasekaran,35,0.0004181238,0.0005684587,0.00014111
9263,17, Parker Hubley,-2,7.60225E-005,0,4.71436268195577E-005
9264,1, mateoc,0,0,0,0
9265,1, t3hh00d,0,0,0,0
9266,101, James,0,0,0,0
9267,101, IsaacS,0,0,0,0
9268,41, petenelson,2,7.60225E-005,0.0001624168,5.94638031357278E-005
9269,1, Eric Johnson,0,7.60225E-005,0,0.0001024221
9270,11, user477304,0,0,8.120838E-005,0
9272,1, Georg Summer,0,0,8.120838E-005,0
9274,1, ShaunaGM,0,0,0,0
9275,101, darkajax,0,0,0,0
9276,101, chessmath,0,0,0,0
9277,11, Gauss-cm,1,7.60225E-005,0,5.16715509528991E-005
9278,101, oshai,0,0,0,0
9279,1, Modular,0,0,0,0
9280,11, Kelly,1,7.60225E-005,0,5.28543996314232E-005
9281,1, chiccybabe,0,0,0,0
9282,123, serenskye,0,0,8.120838E-005,0
9284,23, Evan,0,0,8.120838E-005,0
9285,21, Vicki,0,0,8.120838E-005,0
9286,101, Ian Pugsley,0,0,0,0
9287,21, Dotty L,2,0.0001140338,0,0.000104686
9288,123, kevingessner,0,0,8.120838E-005,0
9289,109, josh,0,0.0001140338,0,0.0002123422
9290,1, Sergey,0,0,0,0
9291,1, user9291,0,0,0,0
9292,1, Ben Thorson,0,0,0,0
9293,101, Valter Henrique,0,0,0,0
9295,101, Matt,0,0,0,0
9296,99, Patrick87,0,0,8.120838E-005,0
9297,101, whizzzkid,0,0,0,0
9298,6, Terry,0,0,8.120838E-005,0
9299,101, grimus,0,0,0,0
9300,333, All,0,0,8.120838E-005,0
9301,6, tracie,0,0,8.120838E-005,0
9303,1, viper1092,0,0,0,0
9304,101, fberger,0,0,0,0
9305,11, threedaysatsea,1,7.60225E-005,0,7.24792819811001E-005
9307,21, Robert,2,7.60225E-005,0,8.00356220497017E-005
9308,1, robjstanley,0,0,0,0
9309,1, TJIC,0,0,0,0
9310,101, davetron5000,0,0,0,0
9311,1, easydoesit,0,0,0,0
9312,101, Cunners,0,0,0,0
9314,1, Jeff,0,7.60225E-005,0,4.71436268195577E-005
9315,101, Detariael,0,0,0,0
9316,1, rnalexander,0,7.60225E-005,0,5.70029304076082E-005
9317,21, Samantha,2,7.60225E-005,0,4.83039165021304E-005
9318,16, Debbie,0,0,8.120838E-005,0
9319,101, Mindaugas MaÃ„ï¿½iulaitis,0,0,0,0
9320,151, Andre,3,7.60225E-005,0.0001624168,5.94638031357278E-005
9321,1, user1011402,0,0,0,0
9322,111, Guss,0,0,8.120838E-005,0
9323,101, James Moore,0,0,0,0
9324,31, Greg Debus,3,7.60225E-005,0,4.77836558335975E-005
9325,1, Richard Midgette,-2,7.60225E-005,0,6.09474391688054E-005
9326,116, Greg.Ley,0,0,8.120838E-005,0
9327,111, Kathryn Hurley,1,7.60225E-005,0,5.16715509528991E-005
9328,71, Barista,7,0.0001140338,0,5.76669185147123E-005
9329,1, James P,0,0,0,0
9330,21, Kyleinincubator,2,7.60225E-005,0,4.77904731243207E-005
9331,118, Adam,0,0,8.120838E-005,0
9333,101, jake,0,0,0,0
9334,1, Nate Welch,0,7.60225E-005,0,4.30326406456376E-005
9335,38, Karen,0,7.60225E-005,0.0001624168,5.49361498803334E-005
9336,21, Jerry Chezick,2,7.60225E-005,0,5.13287781680991E-005
9337,101, fotomut,0,0,0,0
9339,101, Eran Harel,0,0,0,0
9340,6, Mansour,0,0,8.120838E-005,0
9341,101, Morph,0,0,0,0
9342,1, zabelsr,0,0,0,0
9343,101, Purplegoth,0,0,0,0
9344,314, heathenJesus,20,0.00030409,0,0.0001341637
9345,216, Farray,10,0.000152045,0,8.56993019553986E-005
9346,1, ramonovski,0,0,0,0
9347,21, Ann,2,7.60225E-005,0,4.66102489190307E-005
9348,1, lanthano,-1,7.60225E-005,0,5.05294176290388E-005
9350,101, krul,0,0,0,0
9351,156, Chris,4,7.60225E-005,0,4.73887715961111E-005
9352,31, Cassie,3,7.60225E-005,0,0.00005786
9354,101, callum,0,0,0,0
9355,101, Steve,0,0,0,0
9356,11, Kurt,1,7.60225E-005,0,4.53394821515387E-005
9357,11, Erin Blue,1,7.60225E-005,0,4.86529348640048E-005
9358,1, Ian Barnett,0,0,0,0
9359,21, Alfonso,0,0,8.120838E-005,0
9360,6, designparadise,0,0,8.120838E-005,0
9361,241, dsample,10,0.0002660788,0.0004060419,0.0001025936
9362,1, Myrtti,0,0,0,0
9363,6, Tracy,0,0,8.120838E-005,0
9364,11, Jim Julian,1,7.60225E-005,0,7.5081786491398E-005
9365,292, David,15,0.0004941463,0,0.0002028776
9366,101, David Hogue,0,0,0,0
9369,133, Andrey,0,0,8.120838E-005,0
9371,123, Prafulla,0,0,8.120838E-005,0
9372,141, Korinna,4,0.0001140338,0,6.49288639870003E-005
9373,256, Inverted Llama,9,0.00091227,0,0.000692706
9374,86, Adam Fineman,7,0.000152045,0,0.0001182069
9375,21, R. Yvette Adams,2,7.60225E-005,0,4.95839109050348E-005
9376,136, wanderingscribe,11,0.0001900563,0,9.96804936115494E-005
9377,11, Meg-Han,1,7.60225E-005,0,0.0001024221
9378,16, Roberta,0,0,8.120838E-005,0
9380,101, jyotiprakash,0,0,0,0
9382,101, Eshwar,0,0,0,0
9383,101, prajakta kulkarni,0,0,0,0
9384,1, SeveFriede,0,0,0,0
9385,1, Mahssa Mohegh,0,0,0,0
9386,11, Wayne,1,7.60225E-005,0,4.56343187751105E-005
9387,1, Alexander,0,0,0,0
9388,41, Gale,4,7.60225E-005,0,4.56343187751105E-005
9389,1, Vytenis,0,0,0,0
9390,11, Micki,1,7.60225E-005,0,4.44526825487046E-005
9391,101, Amit,0,0,0,0
9392,101, BeaverProj,0,0,0,0
9393,101, kayaker243,0,7.60225E-005,0,5.99380752829742E-005
9394,1, Youbei Jin,0,0,0,0
9395,76, Cagdas,6,7.60225E-005,0,5.70029304076082E-005
9396,1, purewhispers,0,0,0,0
9398,1, Jessic Will,0,0,0,0
9399,31, Anonymous,3,7.60225E-005,0,4.62448487510735E-005
9400,11, Abdul Jammaz,1,7.60225E-005,0,4.71436268195577E-005
9401,957, Zeina,32,0.0007602251,0.0006496671,0.0002831665
9402,21, Canute Bigler,2,7.60225E-005,0,4.56343187751105E-005
9403,11, Chelsea,1,7.60225E-005,0,4.45221970581495E-005
9404,1, KayJay,-1,7.60225E-005,0,4.30326406456376E-005
9405,1, masud7827,0,0,0,0
9406,156, Anagio,3,7.60225E-005,0.0001624168,5.99380752829742E-005
9408,106, Ronnie Overby,0,0,8.120838E-005,0
9409,101, svassr,0,0,0,0
9410,1, Roofing Options,0,0,0,0
9411,101, ciphor,0,0,0,0
9412,1, coms,0,0,0,0
9413,170, Ladadadada,0,0,8.120838E-005,0
9414,21, Max,2,7.60225E-005,0,5.10867327221246E-005
9416,121, abeger,0,0,8.120838E-005,0
9417,101, Dylan Spencer James,0,0,0,0
9419,101, Erik,0,0,0,0
9420,1, Divide,0,0,0,0
9421,148, Trevor Boyd Smith,0,0,8.120838E-005,0
9422,1, Tom Shuee,0,0,0,0
9423,11, Yankanuk,1,7.60225E-005,0,5.49361498803334E-005
9424,1, Ã¨Â¿Â·Ã¨Â·Â¯Ã§Å¡â€žÃ§Å’Â«Ã¥Â°â€˜Ã¥Â¹Â´,0,0,0,0
9425,101, Francesco,0,0,0,0
9426,101, Gary Hughes,0,0,0,0
9427,1, Brian DeWitt,0,0,0,0
9428,101, ptamzz,0,0,0,0
9429,101, Vijay Varadan,0,0,0,0
9430,1, KIAaze,0,0,0,0
9431,101, opyate,0,0,0,0
9433,101, JT703,0,0,0,0
9434,101, Stephen,0,0,0,0
9435,1, jeffreyhamby,0,0,0,0
9436,108, John,0,0,8.120838E-005,0
9437,101, Shvelo,0,0,0,0
9438,1, Raven,0,0,0,0
9439,101, dylan murphy,0,0,0,0
9440,101, Walkman,0,0,0,0
9441,1, caryblack,0,0,0,0
9442,1, theoboyd,0,0,0,0
9443,1, English Petal,0,0,0,0
9445,11, lucia,1,7.60225E-005,0,5.70029304076082E-005
9446,120, Lucas Kauffman,0,0,8.120838E-005,0
9448,1, enlavin,0,0,0,0
9449,1, analogsilence,0,0,0,0
9450,6, Luke,0,0,8.120838E-005,0
9451,101, Ratz,0,0,0,0
9452,1, abhisekp,0,0,0,0
9453,940, Jeroen,75,7.60225E-005,0.0001624168,4.36708225155231E-005
9454,101, miguelSantirso,0,0,0,0
9455,21, kelly,2,7.60225E-005,0,4.5785249804036E-005
9456,11, Isheka Barrett,1,7.60225E-005,0,7.63906505639543E-005
9457,1, Sandip Dev,0,0,0,0
9458,106, Phil,0,0,8.120838E-005,0
9459,1, Kelly,0,7.60225E-005,0,4.53978182031668E-005
9460,156, Menachem,2,7.60225E-005,0.0001624168,7.411434518376E-005
9461,101, Taterhead,0,0,0,0
9462,141, Daniel,0,0,8.120838E-005,0
9463,101, kami,0,0,0,0
9464,1, chris,-1,7.60225E-005,0,4.49347086723007E-005
9465,1, tawster,-2,7.60225E-005,0,5.12187623557376E-005
9466,1, Crates,0,0,0,0
9467,1, broussea,0,0,0,0
9468,101, scphantm,0,0,0,0
9469,101, Nick,0,0,0,0
9471,147, drozzy,0,0,8.120838E-005,0
9472,101, kittemon,0,0,0,0
9473,101, abraham,0,0,0,0
9474,389, jandjorgensen,17,0.0001900563,0.0002436251,8.46787154384406E-005
9475,151, JohnEye,5,0.0001140338,0,5.80931497607199E-005
9476,11, DAM,1,7.60225E-005,0,5.46901670417934E-005
9477,101, animuson,0,0,0,0
9478,1, C.D. Reimer,0,0,0,0
9479,101, Digital Cake,0,0,0,0
9480,1, Shahinul Islam,0,0,0,0
9481,1, hakante,0,0,0,0
9482,191, amcnabb,4,7.60225E-005,0.0001624168,5.99380752829742E-005
9484,101, Gabriel Graves,0,0,0,0
9485,1, Michael,-1,7.60225E-005,0,5.8074052448267E-005
9486,1, user9486,0,0,0,0
9487,101, Dez,0,0,0,0
9488,1, transplantedcook.com,-1,7.60225E-005,0,5.46901670417934E-005
9489,101, dwwilson66,0,0,0,0
9490,133, Shannon,0,0,8.120838E-005,0
9491,1, Sagar S. Kadookkunnan,0,0,0,0
9492,101, user9492,0,0,0,0
9493,101, FÃƒÂ¡bio Gomes,0,0,0,0
9494,1, dpg,0,0,0,0
9495,16, Carol Eskine,0,0,8.120838E-005,0
9496,51, Cluckles,0,0,8.120838E-005,0
9497,1, jkropf,0,0,0,0
9498,1, 5ubZ3r0,0,0,0,0
9500,101, Jonathan,0,0,0,0
9501,101, EdChum,0,0,0,0
9502,101, Byran,0,0,0,0
9503,101, Chris Drappier,0,0,0,0
9504,23, Nathan,0,0,8.120838E-005,0
9505,1, Jull,0,0,0,0
9506,11, whiterainbow,1,7.60225E-005,0,6.07273992195819E-005
9509,11, mae,1,7.60225E-005,0,0.000044103
9510,101, zarjay,0,0,0,0
9511,101, cmaduro,0,0,0,0
9512,11, Brandon Plyler,1,7.60225E-005,0,4.61154198884484E-005
9513,128, Bhairav singh MMG sambhalo,1,0.0001900563,8.120838E-005,7.73023457440559E-005
9514,11, A. Horowitz,1,7.60225E-005,0,4.44241918810139E-005
9516,101, mattdm,0,0,0,0
9517,1, TheBlueFool,0,0,0,0
9518,11, Goatmom,1,7.60225E-005,0,4.50349274354695E-005
9519,391, Village,1,7.60225E-005,8.120838E-005,5.46901670417934E-005
9520,1, Aaron,-1,7.60225E-005,0,5.46901670417934E-005
9521,16, Kundan,0,0,8.120838E-005,0
9522,101, Yasin Okumus,0,0,0,0
9523,140, hawkeye,0,0,8.120838E-005,0
9524,101, D_Bye,0,0,0,0
9525,1, baking lover,-1,7.60225E-005,0,4.48394629192742E-005
9526,101, Sterno,0,0,0,0
9527,101, Dheeraj V.S.,0,0,0,0
9528,1, funkytanki,0,0,0,0
9530,1, mightcouldb1,0,0,0,0
9533,101, iDroid,0,0,0,0
9534,121, Alex Holsgrove,2,0.0001140338,0,0.00012517
9535,61, Richard Feldman,6,7.60225E-005,0,8.00356220497017E-005
9536,28, russjohnson09,0,0,8.120838E-005,0
9537,101, AverageMarcus,0,0,0,0
9538,108, johndbritton,0,0,8.120838E-005,0
9539,21, alison,0,0,8.120838E-005,0
9541,101, Johnny Lim,0,0,0,0
9542,1, Geoff,-2,7.60225E-005,0,4.51845295115288E-005
9543,1, Restoration Dynamics,0,0,0,0
9544,101, P K,0,0,0,0
9545,11, Tad,0,7.60225E-005,0,4.84341815775617E-005
9547,101, Matthias Bauch,0,0,0,0
9548,101, Yanick Girouard,0,0,0,0
9549,1, Hahu Gavra,0,0,0,0
9550,1, azhdanov,0,0,0,0
9551,28, yuchtman,0,0,8.120838E-005,0
9552,226, kcunning,11,0.000152045,0,9.35611547377419E-005
9553,101, Hooijdonk,0,0,0,0
9554,11, Jeremy Best,0,0,8.120838E-005,0
9555,106, Amy Verheyden,9,7.60225E-005,0,4.50349274354695E-005
9558,11, Magne,1,7.60225E-005,0,0.0001247531
9559,118, eykanal,0,0,8.120838E-005,0
9560,13, Rebecca C.,-2,7.60225E-005,0,4.50349274354695E-005
9561,11, lynn,1,7.60225E-005,0,0.000044866
9562,101, ATMathew,0,0,0,0
9563,101, knut,0,0,0,0
9564,6, Chip,0,0,8.120838E-005,0
9565,11, benny,1,7.60225E-005,0,4.38583577341013E-005
9566,11, sandra,1,7.60225E-005,0,4.66405241380753E-005
9567,101, Ryan Guest,0,0,0,0
9568,101, Jeremy White,0,0,0,0
9569,101, TehShrike,0,0,0,0
9570,101, kolrie,0,0,0,0
9571,1, Ricky Lockard,0,7.60225E-005,0,5.09478780863994E-005
9572,101, Andre,0,0,0,0
9573,11, Ema,1,7.60225E-005,0,5.48355246309151E-005
9574,1, Carter Tazio Schonwald,0,0,0,0
9575,101, Martin,0,0,0,0
9576,1, Jacob N,0,0,0,0
9577,101, Aamir,0,0,0,0
9578,1, Amy Sutedja,0,0,0,0
9579,111, ferronrsmith,1,7.60225E-005,0,4.35652018807601E-005
9580,101, Himanshu A Jadav,0,0,0,0
9581,1, Skilled Conveyancing,0,0,0,0
9582,101, RelaXNow,0,0,0,0
9583,101, Dave Vogt,0,0,0,0
9584,101, Tim Saunders,0,0,0,0
9585,1, Enilorac,0,0,0,0
9586,101, awendt,0,0,0,0
9587,31, xHarti,3,7.60225E-005,0,5.46901670417934E-005
9588,16, Yolanda,0,0,8.120838E-005,0
9589,101, RaeLehman,0,0,0,0
9590,101, Neil,0,0,0,0
9591,106, bobek,0,0,8.120838E-005,0
9592,19, Matt,1,7.60225E-005,0,7.90734091747724E-005
9593,55, Lisa,0,0,8.120838E-005,0
9594,51, Matthew A Maroon,5,0.0001900563,0,7.60634928143362E-005
9595,16, grillerdude,0,0,8.120838E-005,0
9596,29, Jeanette Brook,2,7.60225E-005,0,5.16715509528991E-005
9597,11, Al Schwarz,1,7.60225E-005,0,5.13287781680991E-005
9598,1, Denise21,-2,7.60225E-005,0,4.56343187751105E-005
9599,101, Carlos Jaime C. De Leon,0,0,0,0
9600,11, user9600,1,7.60225E-005,0,4.50349274354695E-005
9601,101, user113215,0,0,0,0
9602,1, dave,0,7.60225E-005,0,4.34750951929084E-005
9603,1, McCogley,0,0,0,0
9604,1, user9604,0,0,0,0
9605,272, Danger Fourpence,-1,7.60225E-005,8.120838E-005,4.50305955573317E-005
9606,101, yitznewton,0,0,0,0
9607,124, Mike Scott,0,7.60225E-005,8.120838E-005,6.07273992195819E-005
9608,511, Heidi Larsen,35,0.00030409,0.0005684587,9.02581092224241E-005
9609,101, mcotton,0,0,0,0
9610,101, yngling,0,0,0,0
9611,101, Martin,0,0,0,0
9612,119, Jer,0,0,8.120838E-005,0
9613,6, GDee,0,0,8.120838E-005,0
9614,39, Vidya,3,7.60225E-005,0,7.24792819811001E-005
9616,11, Nomato,0,0,8.120838E-005,0
9618,1, Anas,0,0,0,0
9619,101, Al_,0,0,0,0
9620,1, Daniel Cook,0,0,0,0
9621,1, bhimoff,0,0,0,0
9622,1, Ben Criger,0,0,0,0
9623,111, Jim Geurts,1,7.60225E-005,0,6.07273992195819E-005
9624,101, Neal,0,0,0,0
9626,113, user176105,0,0,8.120838E-005,0
9627,1, Mbenzi,-1,7.60225E-005,0,9.6618234950218E-005
9628,6, Taye,0,0,8.120838E-005,0
9629,21, JOE SCHLUMPF,2,7.60225E-005,0,4.89616896264785E-005
9630,1, user1286798,0,0,0,0
9631,101, drhodes,0,0,0,0
9632,101, Jolanda Verhoef,0,0,0,0
9633,101, jsp99,0,0,0,0
9634,1, chayote,0,0,0,0
9635,101, user20236,0,0,0,0
9636,1, Akhand,-4,7.60225E-005,0,0.000046238
9637,101, pxl,0,0,0,0
9638,11, quipish,1,7.60225E-005,0,4.71436268195577E-005
9640,1, XopherVT,0,0,0,0
9641,101, Deniz Mert Edincik,0,0,0,0
9643,1, Pete,0,0,0,0
9645,1, Doctor Spaceman,0,0,0,0
9647,16, Paul,0,0,8.120838E-005,0
9649,101, JHFB,0,0,0,0
9650,21, jeff,1,7.60225E-005,0,4.90965830838593E-005
9651,11, Lynneve,0,0,8.120838E-005,0
9652,101, Snake Eyes,0,0,0,0
9653,1, JGraves,0,0,0,0
9655,260, Aerovistae,0,0,8.120838E-005,0
9656,118, Nate,0,0,8.120838E-005,0
9658,101, s0rce,0,0,0,0
9660,1, Yggie,0,0,0,0
9662,101, elaichi,0,0,0,0
9663,121, lrosa,2,7.60225E-005,0,8.00356220497017E-005
9664,1, Jimmy Ji,0,0,0,0
9665,6, Scott,0,0,0,0
9666,11, Jenny,1,7.60225E-005,0,7.18018002289994E-005
9667,1, David,0,0,0,0
9668,101, bosh,0,0,0,0
9669,1, Sihana,0,7.60225E-005,0,5.27223357255604E-005
9671,1, JKomusin,0,0,0,0
9672,101, Bobby W,0,0,0,0
9673,69, Michael,4,0.0002660788,0.0005684587,0.0001302984
9674,1, Rohit,0,0,0,0
9675,1, Sherry Stone,0,0,0,0
9676,101, Gil,0,0,0,0
9677,11, sally,1,7.60225E-005,0,4.59087384195555E-005
9678,1, user1034542,0,0,0,0
9679,215, Chloe,-3,0.0001900563,0.0004060419,0.0001226426
9680,1, Devon Ellis,0,0,0,0
9681,1, bastula,0,0,0,0
9682,11, John,1,7.60225E-005,0,4.44241918810139E-005
9683,101, Mason,0,0,0,0
9685,101, romaninsh,0,0,0,0
9686,103, RCola,0,0,8.120838E-005,0
9687,1, grbrains,0,0,0,0
9688,6, wendy,0,0,8.120838E-005,0
9689,101, Johnny Bigoode,0,0,0,0
9690,1, mikhail.kinchin,0,0,0,0
9692,106, Martin,0,0,8.120838E-005,0
9693,101, Kerim Atasoy,0,0,0,0
9694,1, Cathy Sullivan,0,0,0,0
9697,101, Anthony,0,0,0,0
9698,15, Rahmanuddin Shaik,-4,7.60225E-005,0,4.34581071761403E-005
9699,16, Janet Collinson,0,0,8.120838E-005,0
9700,121, lifesayko,2,0.0001140338,0,9.63829421417783E-005
